Category Name,Subcategory Name,Second-level Subcategory Name,Product Name
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 222-413 0,08-2,5 мм2 (20 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 222-412 0,08-2,5 мм2 (20 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная для быстрого монтажа WAGO 2273-203 0,5-2,5 мм2 (6шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 222-412 0,08-2,5 мм2 (5 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная для быстрого монтажа WAGO 2273-202 2 0,5-2,5 мм2 (6 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная для быстрого монтажа WAGO 2273-204 0,5-2,5 мм2 (6 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 221-412 0,14-4 мм2 (6 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 221-413 0,14-4 мм2 (6 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 222-412 0,08-2,5 мм2 (50 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная для быстрого Монтажа WAGO 2273-205 0,5-2,5 мм2 (6 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная для быстрого монтажа WAGO 2273-203 0,5-2,5 мм2 (20 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная для быстрого монтажа WAGO 2273-204 0,5-2,5 мм2 (20 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Соединительный зажим СИЗ-1 для провода 1,0-3,0мм2, (уп. 50 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная TDM 2273-233 3-х проводная 1,0-2,5 мм2 (5 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Соединительный зажим СИЗ-4 для провода 3,5-11,0мм2, (уп. 50 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Соединительный зажим СИЗ-3 для провода 2,5-5,5мм2, (уп. 50 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная TDM 2273-246 6-ти проводная 1,0-2,5 мм2 (5 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 222-415 0,08-2,5 мм2 (5 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,Клеммные соединения,"Клемма соединительная с рычажком WAGO 222-413 0,08-2,5 мм2 (20 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы",Наконечник ТМЛ 6-6-4 для провода 6мм2 ГОСТ 7386-80 (уп. 10 шт.)
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы","Наконечник штыревой втулочный изолированный НШвИ-2,5-8 д/провода 2,5 мм2 (уп. 100 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы","Наконечник штыревой втулочный изолированный НШвИ-1,5-8 д/провода 1,5 мм2 (уп. 100 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы","Наконечник штыревой втулочный изолированный НШвИ-4,0-9 д/провода 4 мм2 (уп. 100 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы",Наконечник ТМЛ 16-8-6 для провода 16мм2 ГОСТ 7386-80 (уп. 4 шт.)
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы","Наконечник ТМЛ 2,5-6-2,6 д/провода 2,5мм2 ГОСТ 7386-80 (уп. 15 шт.)"
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы",Наконечник ТМЛ 25-8-7 для провода 25мм2 ГОСТ 7386-80 (уп. 3 шт.)
Электрика,Аксессуары для монтажа кабеля и провода,"Наконечники, гильзы",Наконечник ТМЛ 4-5-3 для провода 4мм2 ГОСТ 7386-80 (уп. 12 шт.)
